any;secció censal;sexe;edat;concepte;estat;valor
2024;25201701001;homes;total;població;;63
2024;25201701001;dones;de 0 a 15 anys;població;;6
2024;25201701001;dones;de 16 a 64 anys;població;;24
2024;25201701001;dones;65 anys o més;població;;21
2024;25201701001;dones;total;població;;51
2024;25201701001;total;de 0 a 15 anys;població;;7
2024;25201701001;total;de 16 a 64 anys;població;;67
2024;25201701001;total;65 anys o més;població;;40
2024;25201701001;total;total;població;;114
2024;25200001001;homes;de 0 a 15 anys;població;;22
2024;25200001001;homes;de 16 a 64 anys;població;;123
2024;25200001001;homes;65 anys o més;població;;65
2024;25200001001;homes;total;població;;210
2024;25200001001;dones;de 0 a 15 anys;població;;12
2024;25200001001;dones;de 16 a 64 anys;població;;104
2024;25200001001;dones;65 anys o més;població;;55
2024;25200001001;dones;total;població;;171
2024;25200001001;total;de 0 a 15 anys;població;;34
2024;25200001001;total;de 16 a 64 anys;població;;227
2024;25200001001;total;65 anys o més;població;;120
2024;25200001001;total;total;població;;381
2024;17187001001;homes;de 0 a 15 anys;població;;63
2024;17187001001;homes;de 16 a 64 anys;població;;286
2024;17187001001;homes;65 anys o més;població;;99
2024;17187001001;homes;total;població;;448
2024;17187001001;dones;de 0 a 15 anys;població;;79
2024;17187001001;dones;de 16 a 64 anys;població;;269
2024;17187001001;dones;65 anys o més;població;;112
2024;17187001001;dones;total;població;;460
2024;17187001001;total;de 0 a 15 anys;població;;142
2024;17187001001;total;de 16 a 64 anys;població;;555
2024;17187001001;total;65 anys o més;població;;211
2024;17187001001;total;total;població;;908
2024;43143901001;homes;de 0 a 15 anys;població;;1
2024;43143901001;homes;de 16 a 64 anys;població;;19
2024;43143901001;homes;65 anys o més;població;;6
2024;43143901001;homes;total;població;;26
2024;43143901001;dones;de 0 a 15 anys;població;;0
2024;43143901001;dones;de 16 a 64 anys;població;;17
2024;43143901001;dones;65 anys o més;població;;5
2024;43143901001;dones;total;població;;22
2024;43143901001;total;de 0 a 15 anys;població;;1
2024;43143901001;total;de 16 a 64 anys;població;;36
2024;43143901001;total;65 anys o més;població;;11
2024;43143901001;total;total;població;;48
2024;43144401001;homes;de 0 a 15 anys;població;;160
2024;43144401001;homes;de 16 a 64 anys;població;;630
2024;43144401001;homes;65 anys o més;població;;139
2024;43144401001;homes;total;població;;929
2024;43144401001;dones;de 0 a 15 anys;població;;152
2024;43144401001;dones;de 16 a 64 anys;població;;595
2024;43144401001;dones;65 anys o més;població;;152
2024;43144401001;dones;total;població;;899
2024;43144401001;total;de 0 a 15 anys;població;;312
2024;43144401001;total;de 16 a 64 anys;població;;1225
2024;43144401001;total;65 anys o més;població;;291
2024;43144401001;total;total;població;;1828
2024;17188601001;homes;de 0 a 15 anys;població;;14
2024;17188601001;homes;de 16 a 64 anys;població;;64
2024;17188601001;homes;65 anys o més;població;;33
2024;17188601001;homes;total;població;;111
2024;17188601001;dones;de 0 a 15 anys;població;;9
2024;17188601001;dones;de 16 a 64 anys;població;;75
2024;17188601001;dones;65 anys o més;població;;25
2024;17188601001;dones;total;població;;109
2024;17188601001;total;de 0 a 15 anys;població;;23
2024;17188601001;total;de 16 a 64 anys;població;;139
2024;17188601001;total;65 anys o més;població;;58
2024;17188601001;total;total;població;;220
2024;43145701001;homes;de 0 a 15 anys;població;;219
2024;43145701001;homes;de 16 a 64 anys;població;;913
2024;43145701001;homes;65 anys o més;població;;198
2024;43145701001;homes;total;població;;1330
2024;43145701001;dones;de 0 a 15 anys;població;;198
2024;43145701001;dones;de 16 a 64 anys;població;;879
2024;43145701001;dones;65 anys o més;població;;270
2024;43145701001;dones;total;població;;1347
2024;43145701001;total;de 0 a 15 anys;població;;417
2024;43145701001;total;de 16 a 64 anys;població;;1792
2024;43145701001;total;65 anys o més;població;;468
2024;43145701001;total;total;població;;2677
2024;43145702001;homes;de 0 a 15 anys;població;;140
2024;43145702001;homes;de 16 a 64 anys;població;;618
2024;43145702001;homes;65 anys o més;població;;137
2024;43145702001;homes;total;població;;895
2024;43145702001;dones;de 0 a 15 anys;població;;145
2024;43145702001;dones;de 16 a 64 anys;població;;636
2024;43145702001;dones;65 anys o més;població;;133
2024;43145702001;dones;total;població;;914
2024;43145702001;total;de 0 a 15 anys;població;;285
2024;43145702001;total;de 16 a 64 anys;població;;1254
2024;43145702001;total;65 anys o més;població;;270
2024;43145702001;total;total;població;;1809
2024;43145702002;homes;de 0 a 15 anys;població;;120
2024;43145702002;homes;de 16 a 64 anys;població;;416
2024;43145702002;homes;65 anys o més;població;;140
2024;43145702002;homes;total;població;;676
2024;43145702002;dones;de 0 a 15 anys;població;;99
2024;43145702002;dones;de 16 a 64 anys;població;;417
2024;43145702002;dones;65 anys o més;població;;161
2024;43145702002;dones;total;població;;677
2024;43145702002;total;de 0 a 15 anys;població;;219
2024;43145702002;total;de 16 a 64 anys;població;;833
2024;43145702002;total;65 anys o més;població;;301
2024;43145702002;total;total;població;;1353
2024;43146001001;homes;de 0 a 15 anys;població;;3
2024;43146001001;homes;de 16 a 64 anys;població;;19
2024;43146001001;homes;65 anys o més;població;;7
2024;43146001001;homes;total;població;;29
2024;43146001001;dones;de 0 a 15 anys;població;;2
2024;43146001001;dones;de 16 a 64 anys;població;;11
2024;43146001001;dones;65 anys o més;població;;4
2024;43146001001;dones;total;població;;17
2024;43146001001;total;de 0 a 15 anys;població;;5
2024;43146001001;total;de 16 a 64 anys;població;;30
2024;43146001001;total;65 anys o més;població;;11
2024;43146001001;total;total;població;;46
2024;43044501001;homes;de 0 a 15 anys;població;;145
2024;43044501001;homes;de 16 a 64 anys;població;;707
2024;43044501001;homes;65 anys o més;població;;248
2024;43044501001;homes;total;població;;1100
2024;43044501001;dones;de 0 a 15 anys;població;;143
2024;43044501001;dones;de 16 a 64 anys;població;;635
2024;43044501001;dones;65 anys o més;població;;253
2024;43044501001;dones;total;població;;1031
2024;43044501001;total;de 0 a 15 anys;població;;288
2024;43044501001;total;de 16 a 64 anys;població;;1342
2024;43044501001;total;65 anys o més;població;;501
2024;43044501001;total;total;població;;2131
2024;43044502001;homes;de 0 a 15 anys;població;;191
2024;43044502001;homes;de 16 a 64 anys;població;;864
2024;43044502001;homes;65 anys o més;població;;213
2024;43044502001;homes;total;població;;1268
2024;43044502001;dones;de 0 a 15 anys;població;;187
2024;43044502001;dones;de 16 a 64 anys;població;;795
2024;43044502001;dones;65 anys o més;població;;270
2024;43044502001;dones;total;població;;1252
2024;43044502001;total;de 0 a 15 anys;població;;378
2024;43044502001;total;de 16 a 64 anys;població;;1659
2024;43044502001;total;65 anys o més;població;;483
2024;43044502001;total;total;població;;2520
2024;43044502002;homes;de 0 a 15 anys;població;;48
2024;43044502002;homes;de 16 a 64 anys;població;;305
2024;43044502002;homes;65 anys o més;població;;114
2024;43044502002;homes;total;població;;467
2024;43044502002;dones;de 0 a 15 anys;població;;45
2024;43044502002;dones;de 16 a 64 anys;població;;314
2024;43044502002;dones;65 anys o més;població;;141
2024;43044502002;dones;total;població;;500
2024;43044502002;total;de 0 a 15 anys;població;;93
2024;43044502002;total;de 16 a 64 anys;població;;619
2024;43044502002;total;65 anys o més;població;;255
2024;43044502002;total;total;població;;967
2024;25202201001;homes;de 0 a 15 anys;població;;11
2024;25202201001;homes;de 16 a 64 anys;població;;61
2024;25202201001;homes;65 anys o més;població;;20
2024;25202201001;homes;total;població;;92
2024;25202201001;dones;de 0 a 15 anys;població;;8
2024;25202201001;dones;de 16 a 64 anys;població;;43
2024;25202201001;dones;65 anys o més;població;;14
2024;25202201001;dones;total;població;;65
2024;25202201001;total;de 0 a 15 anys;població;;19
2024;25202201001;total;de 16 a 64 anys;població;;104
2024;25202201001;total;65 anys o més;població;;34
2024;25202201001;total;total;població;;157
2024;25035201001;homes;de 0 a 15 anys;població;;28
2024;25035201001;homes;de 16 a 64 anys;població;;141
2024;25035201001;homes;65 anys o més;població;;68
2024;25035201001;homes;total;població;;237
2024;25035201001;dones;de 0 a 15 anys;població;;28
2024;25035201001;dones;de 16 a 64 anys;població;;124
2024;25035201001;dones;65 anys o més;població;;65
2024;25035201001;dones;total;població;;217
2024;25035201001;total;de 0 a 15 anys;població;;56
2024;25035201001;total;de 16 a 64 anys;població;;265
2024;25035201001;total;65 anys o més;població;;133
2024;25035201001;total;total;població;;454
2024;08267101001;homes;de 0 a 15 anys;població;;185
2024;08267101001;homes;de 16 a 64 anys;població;;613
2024;08267101001;homes;65 anys o més;població;;159
2024;08267101001;homes;total;població;;957
2024;08267101001;dones;de 0 a 15 anys;població;;166
2024;08267101001;dones;de 16 a 64 anys;població;;608
2024;08267101001;dones;65 anys o més;població;;154
2024;08267101001;dones;total;població;;928
2024;08267101001;total;de 0 a 15 anys;població;;351
2024;08267101001;total;de 16 a 64 anys;població;;1221
2024;08267101001;total;65 anys o més;població;;313
2024;08267101001;total;total;població;;1885
2024;08267101002;homes;de 0 a 15 anys;població;;139
2024;08267101002;homes;de 16 a 64 anys;població;;608
2024;08267101002;homes;65 anys o més;població;;136
2024;08267101002;homes;total;població;;883
2024;08267101002;dones;de 0 a 15 anys;població;;147
2024;08267101002;dones;de 16 a 64 anys;població;;602
2024;08267101002;dones;65 anys o més;població;;178
2024;08267101002;dones;total;població;;927
2024;08267101002;total;de 0 a 15 anys;població;;286
2024;08267101002;total;de 16 a 64 anys;població;;1210
2024;08267101002;total;65 anys o més;població;;314
2024;08267101002;total;total;població;;1810
2024;08267101003;homes;de 0 a 15 anys;població;;155
2024;08267101003;homes;de 16 a 64 anys;població;;612
2024;08267101003;homes;65 anys o més;població;;113
2024;08267101003;homes;total;població;;880
2024;08267101003;dones;de 0 a 15 anys;població;;148
2024;08267101003;dones;de 16 a 64 anys;població;;607
2024;08267101003;dones;65 anys o més;població;;131
2024;08267101003;dones;total;població;;886
2024;08267101003;total;de 0 a 15 anys;població;;303
2024;08267101003;total;de 16 a 64 anys;població;;1219
2024;08267101003;total;65 anys o més;població;;244
2024;08267101003;total;total;població;;1766
2024;08267101004;homes;de 0 a 15 anys;població;;233
2024;08267101004;homes;de 16 a 64 anys;població;;823
2024;08267101004;homes;65 anys o més;població;;206
2024;08267101004;homes;total;població;;1262
2024;08267101004;dones;de 0 a 15 anys;població;;197
2024;08267101004;dones;de 16 a 64 anys;població;;770
2024;08267101004;dones;65 anys o més;població;;235
2024;08267101004;dones;total;població;;1202
2024;08267101004;total;de 0 a 15 anys;població;;430
2024;08267101004;total;de 16 a 64 anys;població;;1593
2024;08267101004;total;65 anys o més;població;;441
2024;08267101004;total;total;població;;2464
2024;08267101005;homes;de 0 a 15 anys;població;;141
2024;08267101005;homes;de 16 a 64 anys;població;;535
2024;08267101005;homes;65 anys o més;població;;137
2024;08267101005;homes;total;població;;813
2024;08267101005;dones;de 0 a 15 anys;població;;139
2024;08267101005;dones;de 16 a 64 anys;població;;524
2024;08267101005;dones;65 anys o més;població;;122
2024;08267101005;dones;total;població;;785
2024;08267101005;total;de 0 a 15 anys;població;;280
2024;08267101005;total;de 16 a 64 anys;població;;1059
2024;08267101005;total;65 anys o més;població;;259
2024;08267101005;total;total;població;;1598
2024;17190301001;homes;de 0 a 15 anys;població;;111
2024;17190301001;homes;de 16 a 64 anys;població;;394
2024;17190301001;homes;65 anys o més;població;;108
2024;17190301001;homes;total;població;;613
2024;17190301001;dones;de 0 a 15 anys;població;;96
2024;17190301001;dones;de 16 a 64 anys;població;;375
2024;17190301001;dones;65 anys o més;població;;112
2024;17190301001;dones;total;població;;583
2024;17190301001;total;de 0 a 15 anys;població;;207
2024;17190301001;total;de 16 a 64 anys;població;;769
2024;17190301001;total;65 anys o més;població;;220
2024;17190301001;total;total;població;;1196
2024;25204301001;homes;de 0 a 15 anys;població;;78
2024;25204301001;homes;de 16 a 64 anys;població;;347
2024;25204301001;homes;65 anys o més;població;;77
2024;25204301001;homes;total;població;;502
2024;25204301001;dones;de 0 a 15 anys;població;;84
2024;25204301001;dones;de 16 a 64 anys;població;;241
2024;25204301001;dones;65 anys o més;població;;104
2024;25204301001;dones;total;població;;429
2024;25204301001;total;de 0 a 15 anys;població;;162
2024;25204301001;total;de 16 a 64 anys;població;;588
2024;25204301001;total;65 anys o més;població;;181
2024;25204301001;total;total;població;;931
2024;25204301002;homes;de 0 a 15 anys;població;;65
2024;25204301002;homes;de 16 a 64 anys;població;;352
2024;25204301002;homes;65 anys o més;població;;112
2024;25204301002;homes;total;població;;529
2024;25204301002;dones;de 0 a 15 anys;població;;70
2024;25204301002;dones;de 16 a 64 anys;població;;243
2024;25204301002;dones;65 anys o més;població;;117
2024;25204301002;dones;total;població;;430
2024;25204301002;total;de 0 a 15 anys;població;;135
2024;25204301002;total;de 16 a 64 anys;població;;595
2024;25204301002;total;65 anys o més;població;;229
2024;25204301002;total;total;població;;959
2024;17191001001;homes;de 0 a 15 anys;població;;15
2024;17191001001;homes;de 16 a 64 anys;població;;83
